joint_change,dry_marginal,hot_marginal,excess_joint,station_id,precip_threshold,temperature_threshold,zero_precip_threshold,dry_early_pct,hot_early_pct,joint_early_pct,dry_late_pct,hot_late_pct,joint_late_pct,joint_change_ci_low,joint_change_ci_high,dry_marginal_ci_low,dry_marginal_ci_high,hot_marginal_ci_low,hot_marginal_ci_high,excess_joint_ci_low,excess_joint_ci_high,definition,scenario
29.411764705882348,14.705882352941178,20.242214532871966,-5.536332179930796,40713,244.96,14.307267441860464,False,23.52941176470588,23.52941176470588,11.76470588235294,52.94117647058824,76.47058823529412,41.17647058823529,5.88235294117647,82.35294117647058,0.0,42.733564013840834,4.498269896193772,43.59861591695501,-14.878892733564014,14.186851211072666,annual,primary
17.647058823529413,8.996539792387543,10.380622837370241,-1.7301038062283711,40716,259.86,15.264306784660768,False,23.52941176470588,23.52941176470588,11.76470588235294,47.05882352941176,52.94117647058824,29.411764705882355,-11.764705882352942,58.82352941176471,-2.5951557093425603,27.681660899653977,0.0,30.44982698961937,-19.723183391003463,15.22491349480969,annual,primary
0.0,-2.7681660899653973,9.688581314878892,-6.920415224913497,40717,316.14,9.206489675516224,False,23.52941176470588,23.52941176470588,11.76470588235294,17.647058823529413,70.58823529411765,11.76470588235294,-11.764705882352942,76.47058823529412,-7.26643598615917,36.15916955017301,4.1522491349480966,38.23529411764706,-18.68512110726644,10.380622837370252,annual,primary
11.76470588235294,-2.7681660899653973,9.688581314878892,4.844290657439444,40718,1442.72,17.354518072289157,False,23.52941176470588,23.52941176470588,0.0,17.647058823529413,70.58823529411765,11.76470588235294,-5.88235294117647,29.411764705882355,-11.76470588235294,8.823529411764705,2.076124567474049,17.301038062283737,-8.304498269896193,12.802768166089967,annual,primary
29.411764705882355,7.266435986159168,11.418685121107265,10.72664359861592,40719,1156.12,17.140751445086703,False,23.52941176470588,23.52941176470588,5.88235294117647,41.17647058823529,58.82352941176471,35.294117647058826,0.0,52.94117647058824,0.0,23.010380622837374,4.671280276816608,29.074394463667854,-12.456747404844291,20.069204152249135,annual,primary
29.411764705882348,11.072664359861593,16.608996539792386,1.7301038062283682,40723,212.95,13.237808219178083,False,23.52941176470588,23.52941176470588,11.76470588235294,47.05882352941176,70.58823529411765,41.17647058823529,11.76470588235294,70.58823529411764,0.0,39.44636678200692,6.920415224913495,39.44636678200692,-16.262975778546707,13.840830449826989,annual,primary
-5.88235294117647,-7.785467128027681,6.055363321799309,-4.1522491349480966,40724,525.23,13.60207715133531,False,23.52941176470588,23.52941176470588,11.76470588235294,5.88235294117647,64.70588235294117,5.88235294117647,-17.647058823529413,47.05882352941176,-13.84083044982699,17.301038062283737,2.0761245674740483,26.989619377162626,-17.993079584775085,5.882352941176472,annual,primary
5.882352941176469,2.5951557093425612,10.899653979238755,-7.612456747404848,40726,331.18999999999994,13.952380952380953,False,23.52941176470588,23.52941176470588,17.647058823529413,29.411764705882355,64.70588235294117,23.52941176470588,-11.764705882352942,76.47058823529412,-5.190311418685121,35.29411764705882,0.0,38.23529411764706,-18.33910034602076,10.726643598615919,annual,primary
17.647058823529413,3.4602076124567485,18.685121107266433,-4.498269896193772,40727,371.14,11.300546448087431,False,23.52941176470588,23.52941176470588,11.76470588235294,29.411764705882355,94.11764705882352,29.411764705882355,-17.647058823529413,76.47058823529412,-10.899653979238757,36.332179930795846,4.48961937716263,41.17647058823529,-21.107266435986155,10.03460207612457,annual,primary
17.647058823529413,7.785467128027681,13.321799307958477,-3.4602076124567436,40728,276.67999999999995,10.256811594202897,False,23.52941176470588,23.52941176470588,11.76470588235294,41.17647058823529,64.70588235294117,29.411764705882355,-23.52941176470588,47.05882352941176,-7.785467128027683,19.377162629757784,2.0761245674740483,26.643598615916954,-17.993079584775085,10.726643598615917,annual,primary
17.647058823529413,3.287197231833911,17.1280276816609,-2.7681660899653946,40729,255.36,11.260330578512397,False,23.52941176470588,23.52941176470588,11.76470588235294,29.411764705882355,88.23529411764706,29.411764705882355,-5.882352941176472,64.70588235294117,-5.536332179930796,29.06574394463668,6.055363321799308,33.910034602076124,-17.993079584775085,9.688581314878903,annual,primary
5.882352941176472,1.7301038062283742,3.1141868512110737,1.0380622837370248,40730,241.63,13.477534246575344,False,23.52941176470588,23.52941176470588,11.76470588235294,29.411764705882355,35.294117647058826,17.647058823529413,-11.764705882352942,41.17647058823529,-3.633217993079584,19.377162629757787,-2.422145328719723,22.491349480968857,-18.339100346020764,13.14878892733564,annual,primary
29.411764705882348,11.072664359861593,16.608996539792386,1.7301038062283682,40731,284.69,14.14010989010989,False,23.52941176470588,23.52941176470588,11.76470588235294,47.05882352941176,70.58823529411765,41.17647058823529,0.0,70.58823529411764,-3.122837370242215,35.29411764705882,5.536332179930796,37.370242214532865,-14.878892733564014,12.456747404844295,annual,primary
5.88235294117647,-6.228373702422145,10.38062283737024,1.7301038062283738,40732,948.98,17.05142857142857,False,23.52941176470588,23.52941176470588,5.88235294117647,11.76470588235294,82.35294117647058,11.76470588235294,-11.76470588235294,23.52941176470588,-13.84083044982699,4.844290657439448,4.844290657439446,17.301038062283737,-11.764705882352944,10.380622837370243,annual,primary
23.52941176470588,3.1141868512110737,15.570934256055361,4.844290657439449,40734,1182.89,16.800273972602742,False,23.52941176470588,23.52941176470588,5.88235294117647,29.411764705882355,82.35294117647058,29.411764705882355,-5.88235294117647,41.17647058823529,-10.899653979238753,16.435986159169545,5.536332179930796,26.989619377162626,-8.996539792387543,14.186851211072666,annual,primary
17.647058823529413,5.1903114186851225,12.110726643598618,0.3460207612456731,40736,805.0,18.184931506849313,False,23.52941176470588,23.52941176470588,11.76470588235294,35.294117647058826,64.70588235294117,29.411764705882355,5.882352941176469,47.05882352941176,0.0,18.685121107266436,4.671280276816608,24.74048442906574,-11.072664359861593,17.99307958477509,annual,primary
29.411764705882348,11.76470588235294,18.68512110726643,-1.0380622837370221,40737,658.8899999999999,17.61278409090909,False,23.52941176470588,23.52941176470588,11.76470588235294,47.05882352941176,76.47058823529412,41.17647058823529,11.76470588235294,58.82352941176471,3.4602076124567485,29.584775086505182,9.342560553633216,33.73702422145328,-13.494809688581316,11.76470588235294,annual,primary
23.529411764705884,10.380622837370243,4.844290657439447,8.304498269896195,40738,469.66999999999996,18.51344537815126,False,23.52941176470588,23.52941176470588,11.76470588235294,58.82352941176471,35.294117647058826,35.294117647058826,-5.882352941176472,58.82352941176471,3.4602076124567476,26.47058823529412,-4.844290657439446,25.951557093425603,-9.688581314878894,19.377162629757787,annual,primary
11.764705882352942,4.152249134948097,6.920415224913495,0.692041522491349,40739,127.76999999999998,15.419178082191781,False,23.52941176470588,23.52941176470588,5.88235294117647,35.294117647058826,47.05882352941176,17.647058823529413,-11.76470588235294,64.70588235294117,-3.1141868512110724,27.68166089965398,1.0380622837370246,29.411764705882348,-16.280276816609,22.145328719723185,annual,primary
-5.882352941176472,0.0,-1.3840830449826986,-4.498269896193772,40740,271.63,13.275342465753425,False,23.52941176470588,23.52941176470588,17.647058823529413,23.52941176470588,17.647058823529413,11.76470588235294,-17.647058823529413,17.647058823529413,-1.7301038062283738,9.688581314878894,-6.7474048442906565,4.844290657439446,-17.301038062283737,9.688581314878892,annual,primary
