scenario,index_name,year,count,rate_pct
full_w11_t7,warm_days,1995,18.555555555555557,5.13610213922232
full_w11_t7,warm_days,1996,16.666666666666668,4.595154313250895
full_w11_t7,warm_days,1997,15.842592592592593,4.413347054589015
full_w11_t7,warm_days,1998,46.18518518518518,12.8051957487957
full_w11_t7,warm_days,1999,25.38888888888889,7.028786958424262
full_w11_t7,warm_days,2000,26.324074074074073,7.302818244254234
full_w11_t7,warm_days,2001,34.96296296296296,9.625063497025225
full_w11_t7,warm_days,2002,26.833333333333332,7.412108240950556
full_w11_t7,warm_days,2003,22.39814814814815,6.188326130518785
full_w11_t7,warm_days,2004,25.324074074074073,7.002444160988228
full_w11_t7,warm_days,2005,25.97222222222222,7.149643835574091
full_w11_t7,warm_days,2006,27.814814814814813,7.645056205351893
full_w11_t7,warm_days,2007,20.333333333333332,5.590845540310596
full_w11_t7,warm_days,2008,36.388888888888886,9.980257797773053
full_w11_t7,warm_days,2009,22.62037037037037,6.20991208736712
full_w11_t7,warm_days,2010,64.62037037037037,17.727388934777945
full_w11_t7,warm_days,2011,25.685185185185187,7.058910262860831
full_w11_t7,warm_days,2012,20.037037037037038,5.515387064039395
full_w11_t7,warm_days,2013,35.666666666666664,9.775585533837852
full_w11_t7,warm_days,2014,29.39814814814815,8.132179029671976
full_w11_t7,warm_days,2015,49.342592592592595,13.588330081539821
full_w11_t7,warm_days,2016,48.898148148148145,13.465226874153771
full_w11_t7,warm_days,2017,49.675925925925924,13.673362506323382
full_w11_t7,warm_days,2018,51.80555555555556,14.268342511817421
full_w11_t7,warm_days,2019,37.47222222222222,10.327257545040451
full_w11_t7,warm_days,2020,33.0462962962963,9.075172038484535
full_w11_t7,warm_days,2021,79.70370370370371,21.909659609359228
full_w11_t7,warm_days,2022,59.824074074074076,16.41971606213744
full_w11_t7,warm_days,2023,58.49074074074074,16.0756604042209
full_w11_t7,warm_days,2024,61.407407407407405,16.896559306567028
full_w11_t7,warm_nights,1991,16.796296296296298,4.761075036589432
full_w11_t7,warm_nights,1992,9.50925925925926,2.711474375814665
full_w11_t7,warm_nights,1993,12.61111111111111,3.555071344922806
full_w11_t7,warm_nights,1994,21.37962962962963,5.9980715061737095
full_w11_t7,warm_nights,1995,16.63888888888889,4.647441043983347
full_w11_t7,warm_nights,1996,22.787037037037038,6.465398974519917
full_w11_t7,warm_nights,1997,18.75925925925926,5.25586971788918
full_w11_t7,warm_nights,1998,34.870370370370374,9.849758692019165
full_w11_t7,warm_nights,1999,28.805555555555557,8.087455648456649
full_w11_t7,warm_nights,2000,28.59259259259259,8.010901194687824
full_w11_t7,warm_nights,2001,32.351851851851855,8.979790689660499
full_w11_t7,warm_nights,2002,30.25925925925926,8.395686647116616
full_w11_t7,warm_nights,2003,28.00925925925926,7.804423100232828
full_w11_t7,warm_nights,2004,29.75,8.265199950152372
full_w11_t7,warm_nights,2005,25.074074074074073,6.928834085566683
full_w11_t7,warm_nights,2006,36.0462962962963,9.920343263846043
full_w11_t7,warm_nights,2007,24.59259259259259,6.751964201980867
full_w11_t7,warm_nights,2008,33.592592592592595,9.220665727925418
full_w11_t7,warm_nights,2009,28.22222222222222,7.74571532209694
full_w11_t7,warm_nights,2010,48.925925925925924,13.429305688110396
full_w11_t7,warm_nights,2011,31.175925925925927,8.561942846313384
full_w11_t7,warm_nights,2012,29.64814814814815,8.1641488880253
full_w11_t7,warm_nights,2013,33.7037037037037,9.23653274680672
full_w11_t7,warm_nights,2014,32.842592592592595,9.078764364939214
full_w11_t7,warm_nights,2015,50.53703703703704,13.928548520995149
full_w11_t7,warm_nights,2016,45.06481481481482,12.40027067306751
full_w11_t7,warm_nights,2017,41.666666666666664,11.468558876389928
full_w11_t7,warm_nights,2018,54.074074074074076,14.890926865100663
full_w11_t7,warm_nights,2019,40.379629629629626,11.128121984190173
full_w11_t7,warm_nights,2020,35.49074074074074,9.749423704114816
full_w11_t7,warm_nights,2021,55.111111111111114,15.144338433427153
full_w11_t7,warm_nights,2022,51.96296296296296,14.250815098964328
full_w11_t7,warm_nights,2023,53.657407407407405,14.712865849868958
full_w11_t7,warm_nights,2024,57.47222222222222,15.757525786402752
full_w5_t7,cool_days,1991,56.907407407407405,15.63589260884935
full_w5_t7,cool_days,1992,105.75,29.228554560843865
full_w5_t7,cool_days,1993,68.61111111111111,19.004875722941012
full_w5_t7,cool_days,1994,50.76851851851852,14.042263942450234
full_w5_t7,cool_days,1995,44.55555555555556,12.313785885729406
full_w5_t7,cool_days,1996,49.5462962962963,13.658803530004779
full_w5_t7,cool_days,1997,49.24074074074074,13.670589053273428
full_w5_t7,cool_days,1998,33.31481481481482,9.242976070795212
full_w5_t7,cool_days,1999,25.84259259259259,7.15364851296561
full_w5_t7,cool_days,2000,31.712962962962962,8.805540560995903
full_w5_t7,cool_days,2001,22.27777777777778,6.1342258303014505
full_w5_t7,cool_days,2002,29.537037037037038,8.159157710190733
full_w5_t7,cool_days,2003,34.0,9.399077002865672
full_w5_t7,cool_days,2004,33.601851851851855,9.289913537008545
full_w5_t7,cool_days,2005,33.72222222222222,9.27932011305101
full_w5_t7,cool_days,2006,33.648148148148145,9.241953676295054
full_w5_t7,cool_days,2007,33.120370370370374,9.097744432923875
full_w5_t7,cool_days,2008,43.916666666666664,12.046414689958352
full_w5_t7,cool_days,2009,33.75,9.26367115494092
full_w5_t7,cool_days,2010,15.5,4.251712018855412
full_w5_t7,cool_days,2011,32.72222222222222,8.993095636350878
full_w5_t7,cool_days,2012,30.75,8.467062720591546
full_w5_t7,cool_days,2013,31.36111111111111,8.595450346535138
full_w5_t7,cool_days,2014,29.65740740740741,8.190607868690552
full_w5_t7,cool_days,2015,26.62962962962963,7.328930261107241
full_w5_t7,cool_days,2016,25.12962962962963,6.921457697237964
full_w5_t7,cool_days,2017,18.48148148148148,5.081769749827453
full_w5_t7,cool_days,2018,20.39814814814815,5.6158945084551695
full_w5_t7,cool_days,2019,26.814814814814813,7.3881158172190355
full_w5_t7,cool_days,2020,31.39814814814815,8.625361653239416
full_w5_t7,cool_days,2021,13.0,3.576283023740848
full_w5_t7,cool_days,2022,17.175925925925927,4.712483838347887
full_w5_t7,cool_days,2023,14.74074074074074,4.0505506831518225
full_w5_t7,cool_days,2024,19.98148148148148,5.496165557627442
full_w5_t7,cool_nights,1991,52.120370370370374,14.717561653400601
full_w5_t7,cool_nights,1992,96.28703703703704,27.500895070863958
full_w5_t7,cool_nights,1993,60.907407407407405,17.27593604678471
full_w5_t7,cool_nights,1994,46.80555555555556,13.156631510231087
full_w5_t7,cool_nights,1995,46.98148148148148,13.141442400503506
full_w5_t7,cool_nights,1996,43.93518518518518,12.371902427183878
full_w5_t7,cool_nights,1997,44.388888888888886,12.495736841119644
full_w5_t7,cool_nights,1998,27.425925925925927,7.760212859312727
full_w5_t7,cool_nights,1999,29.925925925925927,8.39192229510829
full_w5_t7,cool_nights,2000,33.175925925925924,9.300390419830244
full_w5_t7,cool_nights,2001,25.925925925925927,7.20606705171913
full_w5_t7,cool_nights,2002,29.175925925925927,8.14460021528223
full_w5_t7,cool_nights,2003,38.25925925925926,10.683632627504467
full_w5_t7,cool_nights,2004,36.148148148148145,10.065135078059832
full_w5_t7,cool_nights,2005,32.0,8.842982038112241
full_w5_t7,cool_nights,2006,31.287037037037038,8.608334043965568
full_w5_t7,cool_nights,2007,35.666666666666664,9.796679439147791
full_w5_t7,cool_nights,2008,42.407407407407405,11.63655359116993
full_w5_t7,cool_nights,2009,29.305555555555557,8.041623805890792
full_w5_t7,cool_nights,2010,20.583333333333332,5.646130761811883
full_w5_t7,cool_nights,2011,35.407407407407405,9.727813908491036
full_w5_t7,cool_nights,2012,30.814814814814813,8.486492751551726
full_w5_t7,cool_nights,2013,36.370370370370374,9.967307552923991
full_w5_t7,cool_nights,2014,29.15740740740741,8.044716140883432
full_w5_t7,cool_nights,2015,22.13888888888889,6.104364857823526
full_w5_t7,cool_nights,2016,27.77777777777778,7.645965572321783
full_w5_t7,cool_nights,2017,26.064814814814813,7.172509907745199
full_w5_t7,cool_nights,2018,14.675925925925926,4.036344123410202
full_w5_t7,cool_nights,2019,22.712962962962962,6.266724750939026
full_w5_t7,cool_nights,2020,29.324074074074073,8.053830086047435
full_w5_t7,cool_nights,2021,19.787037037037038,5.443678880368504
full_w5_t7,cool_nights,2022,19.564814814814813,5.364498981101196
full_w5_t7,cool_nights,2023,16.333333333333332,4.478177264259779
full_w5_t7,cool_nights,2024,18.824074074074073,5.159841847613826
full_w5_t7,warm_days,1991,11.564814814814815,3.176420619340924
full_w5_t7,warm_days,1992,6.768518518518518,1.8905778832795812
full_w5_t7,warm_days,1993,9.074074074074074,2.508180723662426
full_w5_t7,warm_days,1994,13.63888888888889,3.7643651902860964
full_w5_t7,warm_days,1995,18.925925925925927,5.23854837707227
full_w5_t7,warm_days,1996,16.90740740740741,4.66189418569525
full_w5_t7,warm_days,1997,16.22222222222222,4.519099419100287
full_w5_t7,warm_days,1998,47.06481481481482,13.049759966689123
full_w5_t7,warm_days,1999,25.84259259259259,7.154961128956862
full_w5_t7,warm_days,2000,27.324074074074073,7.578393516389245
full_w5_t7,warm_days,2001,35.49074074074074,9.769842671601062
full_w5_t7,warm_days,2002,27.37962962962963,7.562722981478635
full_w5_t7,warm_days,2003,22.425925925925927,6.196730630593886
full_w5_t7,warm_days,2004,25.26851851851852,6.986003075803638
full_w5_t7,warm_days,2005,26.37037037037037,7.2587591094779516
full_w5_t7,warm_days,2006,28.13888888888889,7.7335507666958145
full_w5_t7,warm_days,2007,21.24074074074074,5.839592162756137
full_w5_t7,warm_days,2008,37.5462962962963,10.298234349692063
full_w5_t7,warm_days,2009,22.962962962962962,6.3039205893998504
full_w5_t7,warm_days,2010,65.8425925925926,18.062546297762076
full_w5_t7,warm_days,2011,25.685185185185187,7.05875712557381
full_w5_t7,warm_days,2012,20.685185185185187,5.693720424872646
full_w5_t7,warm_days,2013,35.638888888888886,9.767926437545889
full_w5_t7,warm_days,2014,30.10185185185185,8.326499771083345
full_w5_t7,warm_days,2015,49.93518518518518,13.75118068731829
full_w5_t7,warm_days,2016,50.06481481481482,13.786304902093514
full_w5_t7,warm_days,2017,51.00925925925926,14.040115489278925
full_w5_t7,warm_days,2018,52.25925925925926,14.39339908768205
full_w5_t7,warm_days,2019,38.324074074074076,10.561927063643802
full_w5_t7,warm_days,2020,34.48148148148148,9.467975445875533
full_w5_t7,warm_days,2021,81.53703703703704,22.413993505126562
full_w5_t7,warm_days,2022,61.398148148148145,16.8520534094581
full_w5_t7,warm_days,2023,60.31481481481482,16.576400656652385
full_w5_t7,warm_days,2024,62.46296296296296,17.188592896797307
full_w5_t7,warm_nights,1991,17.34259259259259,4.91678756484797
full_w5_t7,warm_nights,1992,9.86111111111111,2.8119303265189037
full_w5_t7,warm_nights,1993,13.018518518518519,3.670606852183633
full_w5_t7,warm_nights,1994,22.01851851851852,6.177706969164807
full_w5_t7,warm_nights,1995,17.02777777777778,4.7573238715407635
full_w5_t7,warm_nights,1996,23.462962962962962,6.656606460186231
full_w5_t7,warm_nights,1997,19.444444444444443,5.446068312902283
full_w5_t7,warm_nights,1998,35.324074074074076,9.979002122495945
full_w5_t7,warm_nights,1999,29.74074074074074,8.34994827018754
full_w5_t7,warm_nights,2000,29.61111111111111,8.297005036567267
full_w5_t7,warm_nights,2001,33.351851851851855,9.257903337043297
full_w5_t7,warm_nights,2002,30.564814814814813,8.478624913755239
full_w5_t7,warm_nights,2003,28.185185185185187,7.853823360979711
full_w5_t7,warm_nights,2004,29.953703703703702,8.322904936922495
full_w5_t7,warm_nights,2005,25.50925925925926,7.049500234857197
full_w5_t7,warm_nights,2006,36.7962962962963,10.126260730950333
full_w5_t7,warm_nights,2007,24.74074074074074,6.792799545538539
full_w5_t7,warm_nights,2008,34.148148148148145,9.373311147554364
full_w5_t7,warm_nights,2009,28.87962962962963,7.926003910036992
full_w5_t7,warm_nights,2010,49.44444444444444,13.571878553148668
full_w5_t7,warm_nights,2011,30.925925925925927,8.493713823768326
full_w5_t7,warm_nights,2012,30.203703703703702,8.31820214637082
full_w5_t7,warm_nights,2013,33.648148148148145,9.221312046654512
full_w5_t7,warm_nights,2014,33.361111111111114,9.222618040341768
full_w5_t7,warm_nights,2015,51.0,14.055877620300773
full_w5_t7,warm_nights,2016,45.44444444444444,12.5048634173032
full_w5_t7,warm_nights,2017,41.879629629629626,11.527850865926522
full_w5_t7,warm_nights,2018,54.925925925925924,15.125949145764684
full_w5_t7,warm_nights,2019,40.666666666666664,11.208977176570613
full_w5_t7,warm_nights,2020,36.074074074074076,9.909689317566515
full_w5_t7,warm_nights,2021,55.333333333333336,15.205467648383483
full_w5_t7,warm_nights,2022,52.46296296296296,14.388102466254033
full_w5_t7,warm_nights,2023,54.351851851851855,14.902986231633447
full_w5_t7,warm_nights,2024,57.629629629629626,15.800517279486595
