index_name,station_id,station_name,n_years,insufficient_years_for_qr,publication_warning_short_record,ols_slope,slope_0.10,ci_low_0.10,ci_high_0.10,slope_0.50,ci_low_0.50,ci_high_0.50,slope_0.90,ci_low_0.90,ci_high_0.90,Delta1,Delta2,Delta3
warm_nights,40706,Tabriz,34,False,False,12.21695951107717,10.64516721993174,,,12.187499785156046,5.200259248848638,19.174740321463453,14.999997959607615,,,4.354830739675876,2.8124981744515694,1.5423325652243065
warm_nights,40708,Ardebil,34,False,False,22.346829640947306,19.23076903024279,,,25.000001666692757,17.04046202492627,32.959541308459244,27.272722474213936,,,8.041953443971146,2.2727208075211784,5.769232636449967
warm_nights,40709,Astara,34,False,False,21.512605042016823,17.619050500046182,,,21.1538464869697,15.279463777805704,27.0282291961337,27.64705884659677,,,10.028008346550589,6.493212359627069,3.5347959869235197
warm_nights,40710,Sarab,34,False,False,14.444614209320104,13.60000227103576,,,13.913042170002539,7.034002777731443,20.792081562273637,14.782618042551144,,,1.1826157715153833,0.8695758725486051,0.3130398989667782
warm_nights,40712,Orumiyeh,34,False,False,8.554621848739504,11.785714506923187,,,9.310343225961256,2.8947590322035115,15.725927419719001,3.2098838709028936e-06,,,-11.785711297039315,-9.310340016077385,-2.47537128096193
warm_nights,40713,Maragheh-Synoptic,34,False,False,21.113827349121486,19.583333105709904,,,18.27586206896551,10.53152265411226,26.02020148381876,27.307692376725857,,,7.7243592710159525,9.031830307760348,-1.3074710367443956
warm_nights,40716,Mianeh,34,False,False,20.412528647822786,15.000002869838326,,,19.545454925350732,12.370262881192739,26.720646969508728,27.50001085473671,,,12.500007984898385,7.954555929385979,4.545452055512406
warm_nights,40717,Khalkhal,34,False,False,17.280366692131416,14.615384191834115,,,15.000002796475957,9.384729195067454,20.61527639788446,19.600089220235564,,,4.984705028401448,4.600086423759606,0.38461860464184205
warm_nights,40718,Bandar-E-Anzali,34,False,False,18.8220015278839,18.709675148197135,,,21.33333236426272,13.010661606351192,29.656003122174248,14.37499986979153,,,-4.334675278405605,-6.95833249447119,2.6236572160655847
warm_nights,40719,Rasht,34,False,False,28.658517952635624,17.333333204937908,,,29.130434706993245,22.715991438614246,35.544877975372245,27.142857157029567,,,9.80952395209166,-1.987577549963678,11.797101502055337
warm_nights,40723,Bojnurd,34,False,False,13.226890756302534,11.5789367869644,,,12.608695500942693,6.2038520230018,19.013538978883584,20.00000032580624,,,8.42106353884184,7.391304824863548,1.0297587139782927
warm_nights,40724,Piranshahr,34,False,False,29.544690603514155,24.347825403461414,,,29.999999693875896,21.755429773380143,38.24456961437165,38.66666641062089,,,14.318841007159477,8.666666716744995,5.652174290414482
warm_nights,40726,Mahabad,34,False,False,15.975553857906815,15.000000468596935,,,19.090909380165886,11.943566006275494,26.238252754056276,17.05881750551674,,,2.0588170369198036,-2.032091874649147,4.090908911568951
warm_nights,40727,Saqez,34,False,False,15.37967914438504,15.833332762342964,,,16.666665563962606,10.43618221613114,22.897148911794073,17.72727356269945,,,1.8939408003564875,1.0606079987368453,0.8333328016196422
warm_nights,40728,Takab,34,False,False,13.003819709702075,10.357142621882494,,,12.000003954562443,6.207307864008485,17.7927000451164,15.624998438979853,,,5.2678558170973595,3.6249944844174102,1.6428613326799493
warm_nights,40729,Zanjan,34,False,False,18.907563025210102,11.851851891514155,,,16.551723947681054,8.15187609649908,24.95157179886303,30.000034855132267,,,18.148182963618112,13.448310907451212,4.6998720561669
warm_nights,40730,Khorramdareh,34,False,False,22.652406417112317,14.999999248984697,,,20.41666638368265,12.674286649832858,28.15904611753244,34.58332386855414,,,19.583324619569442,14.16665748487149,5.416667134697953
warm_nights,40731,Qazvin,34,False,False,13.465240641711242,9.999999494955995,,,13.703702889424427,7.469201316127562,19.93820446272129,19.499975541745005,,,9.49997604678901,5.796272652320578,3.703703394468432
warm_nights,40732,Ramsar,34,False,False,29.097020626432418,29.9999992587901,,,29.03225781477566,22.474077615798116,35.59043801375321,31.874991456215835,,,1.8749921974257333,2.842733641440173,-0.9677414440144396
warm_nights,40734,Nowshahr,34,False,False,29.054239877769316,31.250001853434487,,,28.66666580131,20.161660990419108,37.17167061220089,36.249991842005635,,,4.999989988571148,7.583326040695635,-2.583336052124487
warm_nights,40736,Babolsar,34,False,False,22.744079449961824,19.166667244216445,,,22.38095543514231,16.50883718458174,28.253073685702883,30.999996873743918,,,11.833329629527473,8.619041438601606,3.214288190925867
warm_nights,40737,Gharakhil,34,False,False,14.149732620320869,10.62499953490303,,,16.66666607120716,10.17502989377322,23.1583022486411,23.1249914284967,,,12.49999189359367,6.458325357289539,6.041666536304131
warm_nights,40738,Gorgan,34,False,False,7.45454545454546,7.812500049913372,,,6.666666604937176,-0.8715689973061034,14.204902207180456,3.888858586201067,,,-3.923641463712305,-2.777808018736109,-1.145833444976196
