index_name,station_id,station_name,metric,signal,noise_sd,signal_to_noise,expected_direction,emerged,snr_threshold
warm_days,40768,Hamedan (Airport),0.50,9.98183595789351,3.723264809978581,2.6809363468162593,True,True,2.0
warm_days,40768,Hamedan (Airport),0.90,21.574807761043576,10.074215429055196,2.1415868970619143,True,True,2.0
warm_days,40768,Hamedan (Airport),Delta1,15.130576943660223,11.180882332319294,1.3532542865533965,True,False,2.0
warm_days,40769,Arak,0.10,9.97296498330182,3.7801776605028623,2.6382265276852506,True,True,2.0
warm_days,40769,Arak,0.50,15.599769515957725,3.012602574730308,5.17817041212422,True,True,2.0
warm_days,40769,Arak,0.90,16.116033263337297,8.611305713992614,1.8714970526653305,True,False,2.0
warm_days,40769,Arak,Delta1,6.143068280035476,9.30131484022273,0.6604516012585995,True,False,2.0
warm_days,40770,Qom,0.10,8.222570558028863,5.667751991348595,1.4507640014206709,True,False,2.0
warm_days,40770,Qom,0.50,14.708588861232233,4.547787685901255,3.234229448932018,True,True,2.0
warm_days,40770,Qom,0.90,21.132995273374963,7.083018217070936,2.9836144177127584,True,True,2.0
warm_days,40770,Qom,Delta1,12.910424715346096,8.110193928311329,1.5918762028954654,True,False,2.0
warm_days,40771,Kangavar,0.10,8.670347561276865,3.660423539930396,2.3686733151764545,True,True,2.0
warm_days,40771,Kangavar,0.50,15.5359989860804,4.3471856765420975,3.5738061684170512,True,True,2.0
warm_days,40771,Kangavar,0.90,17.763972830641002,8.912240088364635,1.9932107589687509,True,False,2.0
warm_days,40771,Kangavar,Delta1,9.093625269364138,10.007555853227718,0.9086759447294204,True,False,2.0
warm_days,40772,Qorveh,0.10,11.02525280372338,6.156080804511362,1.7909532304455362,True,False,2.0
warm_days,40772,Qorveh,0.50,16.069483277206032,2.6565933745855563,6.04890587732982,True,True,2.0
warm_days,40772,Qorveh,0.90,25.1329809078392,9.681282993830816,2.596038244502783,True,True,2.0
warm_days,40772,Qorveh,Delta1,14.107728104115818,10.450376750245718,1.3499731580284036,True,False,2.0
warm_days,40774,Borujerd,0.10,8.3446339289185,3.521532806188811,2.3696027804294415,True,True,2.0
warm_days,40774,Borujerd,0.50,14.854722618823743,3.416532961304036,4.347893840647723,True,True,2.0
warm_days,40774,Borujerd,0.90,21.2577524435766,10.95893186012302,1.9397649985331664,True,False,2.0
warm_days,40774,Borujerd,Delta1,12.913118514658104,11.457764063383516,1.1270190626394183,True,False,2.0
warm_days,40778,Gonabad,0.10,2.915858854116837,6.195360442306502,0.47065201149640895,True,False,2.0
warm_days,40778,Gonabad,0.50,10.342052638894836,3.987849398043896,2.593390975087419,True,True,2.0
warm_days,40778,Gonabad,0.90,12.605695508384107,4.69203723673631,2.68661454979253,True,True,2.0
warm_days,40778,Gonabad,Delta1,9.689836654267271,6.17057011362899,1.5703308569276682,True,False,2.0
warm_days,40779,Eslamabad-E-Gharb,0.10,6.524210076895952,3.0059714317036383,2.1704165276109584,True,True,2.0
warm_days,40779,Eslamabad-E-Gharb,0.50,9.216542916481549,5.263627072883452,1.7509870644070273,True,False,2.0
warm_days,40779,Eslamabad-E-Gharb,0.90,13.818559521935004,11.573535865646187,1.193979064164197,True,False,2.0
warm_days,40779,Eslamabad-E-Gharb,Delta1,7.294349445039054,11.82764262906199,0.6167204804713942,True,False,2.0
warm_days,40780,Ilam,0.10,16.22857292858373,7.4225911602643,2.1863756979450653,True,True,2.0
warm_days,40780,Ilam,0.50,22.10803591861908,3.110136099821024,7.108382144399182,True,True,2.0
warm_days,40780,Ilam,0.90,33.39695748169499,5.184084120563685,6.442209791546286,True,True,2.0
warm_days,40780,Ilam,Delta1,17.16838455311126,9.389712559143373,1.8284249326027866,True,False,2.0
warm_days,40782,Khorramabad,0.10,11.533583768029487,5.286862397541336,2.1815555050937583,True,True,2.0
warm_days,40782,Khorramabad,0.50,16.37115638221297,3.643767953910316,4.492919579207626,True,True,2.0
warm_days,40782,Khorramabad,0.90,24.91084014210129,8.7161665075307,2.8580041604963053,True,True,2.0
warm_days,40782,Khorramabad,Delta1,13.377256374071797,9.488917004883511,1.409776939474456,True,False,2.0
warm_days,40783,Aligudarz,0.10,6.364374752149995,3.560015792645684,1.7877377862473487,True,False,2.0
warm_days,40783,Aligudarz,0.50,12.645112187454952,3.698917528015594,3.418598033527619,True,True,2.0
warm_days,40783,Aligudarz,0.90,18.474758438492284,10.21096927450298,1.8093050661335521,True,False,2.0
warm_days,40783,Aligudarz,Delta1,12.110383686342288,10.551650804252942,1.1477240775880382,True,False,2.0
warm_days,40785,Kashan,0.10,7.595148550505723,4.6382089707903225,1.6375175414340066,True,False,2.0
