index_name,station_id,station_name,ols_slope_per_c,ols_expected_direction,slope_per_c_0.10,ci_low_per_c_0.10,ci_high_per_c_0.10,expected_direction_0.10,slope_per_c_0.50,ci_low_per_c_0.50,ci_high_per_c_0.50,expected_direction_0.50,slope_per_c_0.90,ci_low_per_c_0.90,ci_high_per_c_0.90,expected_direction_0.90
warm_nights,40726,Mahabad,26.751258662765217,True,28.896693960342184,,,True,29.77720298755802,19.210569140259835,40.343836834856205,True,25.783627830111083,,,True
warm_nights,40727,Saqez,19.977841825304985,True,22.70013127457061,,,True,23.593649438091333,12.110286001124269,35.0770128750584,True,21.945313564488306,,,True
warm_nights,40728,Takab,18.404028188394655,True,21.745071061655715,,,True,18.525592142768016,8.816121448913892,28.23506283662214,True,20.281954871173088,,,True
warm_nights,40729,Zanjan,27.962950744575828,True,29.11102478327847,,,True,23.877743330003483,12.771298121049282,34.98418853895768,True,36.61952943428843,,,True
warm_nights,40730,Khorramdareh,34.66702006432239,True,30.57120216767346,,,True,35.827435833050394,24.256971134431403,47.397900531669386,True,35.33293361925796,,,True
warm_nights,40731,Qazvin,22.062800856649357,True,17.6712086892718,,,True,24.72942067118245,17.371601255543535,32.08724008682137,True,21.528872137418464,,,True
warm_nights,40732,Ramsar,41.20668814782262,True,28.72842848624011,,,True,45.525024897865094,29.84819802492486,61.201851770805334,True,37.6138073475553,,,True
warm_nights,40734,Nowshahr,40.02590778274064,True,19.85456203657488,,,True,46.05933217557642,29.853090865728674,62.26557348542417,True,37.71521218645098,,,True
warm_nights,40736,Babolsar,30.68827974504604,True,16.62651124810836,,,True,35.82275129845283,21.412561373671927,50.23294122323373,True,32.627747437756426,,,True
warm_nights,40737,Gharakhil,20.734130250058964,True,14.851444994368036,,,True,20.409195321951998,8.24948470310618,32.56890594079782,True,25.897472825378603,,,True
warm_nights,40738,Gorgan,17.466412855860337,True,17.59707941559304,,,True,18.318754354862037,10.356083559040453,26.28142515068362,True,13.20802486492242,,,True
warm_nights,40739,Shahrud,17.274016694644896,True,17.083748503720035,,,True,15.320997701089087,8.195101695044107,22.446893707134066,True,17.744575305154903,,,True
warm_nights,40740,Quchan,7.83505784592602,True,6.994954565513192,,,True,6.301263231397268,-1.9229546713145087,14.525481134109045,True,11.416930955238568,,,True
warm_nights,40741,Sarakhs,21.180030026411796,True,6.009329481079652,,,True,21.324817534185474,12.611039882013957,30.038595186356993,True,19.0848053868631,,,True
warm_nights,40742,Biyarjomand,17.58104246873319,True,19.00541932129075,,,True,16.911608677381004,8.459091925603458,25.36412542915855,True,19.606651458758993,,,True
warm_nights,40743,Sabzevar,25.276434947741972,True,35.92007394523041,,,True,27.46027874853482,16.420365552594102,38.50019194447553,True,21.332160606284656,,,True
warm_nights,40744,Golmakan,24.828626973853122,True,14.555508825915174,,,True,26.882099989818357,12.64228595459693,41.121914025039786,True,34.485021948200576,,,True
warm_nights,40745,Mashhad,29.255016152921726,True,18.859892292446542,,,True,30.357827127895288,14.799243705155469,45.916410550635106,True,28.57703728823709,,,True
warm_nights,40746,Neyshabur,17.06803345826222,True,14.732836474420612,,,True,15.456678087069145,8.896282043658083,22.017074130480207,True,19.464090229630553,,,True
warm_nights,40747,Sanandaj,16.985614463922715,True,11.28829812032448,,,True,16.46798521945866,5.88780041719437,27.048170021722953,True,19.70558580380981,,,True
